Unnamed: 0,gene_name,gene_id,most_abundant,score,baseMean,log2FoldChange,padj,experiment
9319,Vav1,ENSMUSG00000034116,Microglia,145.6842,79.03145122182573,-1.0098671508592698,0.0926150712689712,Glut_withGlia_vs_noGlia
6577,Pdgfd,ENSMUSG00000032006,Endothelial Cells,20.31939,485.51924982536576,0.0813467268939038,0.9911280104614992,Glut_vs_GABA(withGlia)
16251,Shc4,ENSMUSG00000035109,Oligodendrocyte Precursor Cell,29.96072,497.9466868567713,-0.4080405470357121,0.9065779208763828,Glut_vs_GABA(withGlia)
15411,Mical3,ENSMUSG00000051586,Newly Formed Oligodendrocyte,17.92534,93.64507255748876,0.0168818574503297,0.0143629802849515,Glut_vs_GABA(noGlia)
11665,Fa2h,ENSMUSG00000033579,Myelinating Oligodendrocytes,355.4393,4.152054741200833,-1.4356242418823362,3.102312252907133e-93,GABA_withGlia_vs_noGlia
15341,Il23a,ENSMUSG00000025383,Newly Formed Oligodendrocyte,29.238000000000003,48.56619884623246,-0.0375692713481318,0.7741521350209714,Glut_vs_GABA(withGlia)
15422,Slc22a21,ENSMUSG00000063652,Newly Formed Oligodendrocyte,2456.82,2674.131853030733,2.030039358059271,0.8890056787753514,Glut_vs_GABA(noGlia)
11743,Fam57a,ENSMUSG00000069808,Myelinating Oligodendrocytes,25.1656,78.17348136111414,0.5414556140072828,4.0785531973221204e-19,Glut_vs_GABA(noGlia)
9362,Fgd2,ENSMUSG00000024013,Microglia,22.26578,3214.1549731878144,0.0875191001900676,0.2446526635498445,Glut_vs_GABA(noGlia)
59,Adhfe1,ENSMUSG00000025911,Astrocytes,38.98346,485.51924982536576,-0.7366903205799451,0.5929256952272451,GABA_withGlia_vs_noGlia
6511,Scarf1,ENSMUSG00000038188,Endothelial Cells,704.0366,12.901079833098011,-1.0985565786080025,0.612689380889448,Glut_vs_GABA(noGlia)
6594,Notum,ENSMUSG00000042988,Endothelial Cells,120.4059,40.669677385453326,0.3821837355843158,0.000191548156489,Glut_withGlia_vs_noGlia
16270,Pcdh15,ENSMUSG00000052613,Oligodendrocyte Precursor Cell,25274.04,2987.239356369926,0.2493772223700457,0.5914142328458308,Glut_withGlia_vs_noGlia
11744,A930003A15Rik,ENSMUSG00000075330,Myelinating Oligodendrocytes,21.40778,3525.9414970565385,2.2511267756744298,5.739531344193109e-15,Glut_withGlia_vs_noGlia
16250,C1ql1,ENSMUSG00000045532,Oligodendrocyte Precursor Cell,96.84138,30.935773100854483,-0.1371931839804493,2.690565859504913e-09,Glut_vs_GABA(withGlia)
6527,Fam124b,ENSMUSG00000043230,Endothelial Cells,5003.184,782.6272103138829,1.0826283383698492,0.4946167217928446,Glut_vs_GABA(noGlia)
27,Cbs,ENSMUSG00000024039,Astrocytes,151.468,1224.219101316335,-0.6054562920204261,0.4345468293854618,Glut_vs_GABA(withGlia)
9365,Lpcat2,ENSMUSG00000033192,Microglia,43.4606,53.95509136970971,-1.9406983661975905,0.6873140267875614,GABA_withGlia_vs_noGlia
6592,Rai14,ENSMUSG00000022246,Endothelial Cells,10076.11,521.5558629369733,-6.668601931945344,2.9874816226642216e-08,GABA_withGlia_vs_noGlia
55,Gja1,ENSMUSG00000050953,Astrocytes,32.34255,6.958166825103582,-0.2150552455548596,0.0001608274325547,Glut_vs_GABA(withGlia)
15357,Atp10b,ENSMUSG00000055415,Newly Formed Oligodendrocyte,34.86553,7.141775235172836,-1.7901420358437452,0.4561455711455362,Glut_vs_GABA(noGlia)
15397,Prickle1,ENSMUSG00000036158,Newly Formed Oligodendrocyte,3904.154000000001,7.545091705714632,0.334371602815308,0.0121173037524796,Glut_vs_GABA(noGlia)
6530,Slc39a8,ENSMUSG00000053897,Endothelial Cells,34.86553,108.677256804368,2.66948811206452,0.0079764490871441,Glut_vs_GABA(noGlia)
15400,Gpr15,ENSMUSG00000047293,Newly Formed Oligodendrocyte,706.8963,21.650834469383387,0.0031035897766276,0.9019069012846348,Glut_withGlia_vs_noGlia
16307,S100a1,ENSMUSG00000044080,Oligodendrocyte Precursor Cell,106.2218,2285.6007689192616,-0.850493750961774,0.1838369866248878,Glut_withGlia_vs_noGlia
11745,Inf2,ENSMUSG00000037679,Myelinating Oligodendrocytes,121.8326,33.56505252569727,-0.6860688033687856,0.5334503496595755,Glut_vs_GABA(withGlia)
15382,Col20a1,ENSMUSG00000016356,Newly Formed Oligodendrocyte,66.31456999999999,56.30587232348702,-1.7090769708582754,0.1067251064138702,GABA_withGlia_vs_noGlia
49,Slc6a11,ENSMUSG00000030307,Astrocytes,14.3766,31.30209098750069,-1.3698672884454608,4.717770563244538e-05,Glut_vs_GABA(withGlia)
9379,Ang,ENSMUSG00000072115,Microglia,9033.227,6.959649640270582,-0.5592922072461805,0.5020931740873604,GABA_withGlia_vs_noGlia
16262,Cp,ENSMUSG00000003617,Oligodendrocyte Precursor Cell,101.9053,566.5518449957959,-1.7863853540523906,0.6126544206752101,Glut_vs_GABA(withGlia)
16298,Adam12,ENSMUSG00000054555,Oligodendrocyte Precursor Cell,36.42621,222.16901563785203,-0.8851560359143885,0.5393966354000304,Glut_withGlia_vs_noGlia
15360,Pla2g4a,ENSMUSG00000056220,Newly Formed Oligodendrocyte,14268.12,67.7030118922438,-0.914115009782518,0.9889028475271384,Glut_vs_GABA(withGlia)
11703,Anln,ENSMUSG00000036777,Myelinating Oligodendrocytes,14510.17,700.8998778580717,0.5874740993994332,9.009896811178075e-05,Glut_vs_GABA(noGlia)
16281,Calcrl,ENSMUSG00000059588,Oligodendrocyte Precursor Cell,4639.205,96.70403378140922,1.7385137019774033,0.0109850605835439,Glut_vs_GABA(noGlia)
6603,Megf6,ENSMUSG00000057751,Endothelial Cells,175368.5,3703.289648360552,-0.7904748860264669,0.001331643123595,Glut_withGlia_vs_noGlia
11714,Tmod1,ENSMUSG00000028328,Myelinating Oligodendrocytes,25274.04,920.332107375806,-1.0916036660897228,0.9402227322580436,Glut_withGlia_vs_noGlia
4,Ppp1r3c,ENSMUSG00000067279,Astrocytes,19209.98,236.471346191973,0.0337985078822368,1.3961980083533935e-10,GABA_withGlia_vs_noGlia
6569,Dpp4,ENSMUSG00000035000,Endothelial Cells,27.27093,80.59771267852884,-3.240713678522076,0.0243271401071536,Glut_vs_GABA(noGlia)
93,Sorcs2,ENSMUSG00000029093,Astrocytes,5836.715999999999,9.733151635759551,-0.6624521137517498,8.588723485881285e-15,Glut_withGlia_vs_noGlia
16335,Enpp1,ENSMUSG00000037370,Oligodendrocyte Precursor Cell,6745.483,26.814106615581764,0.0908919508529223,0.5466408328991594,GABA_withGlia_vs_noGlia
6470,Aplnr,ENSMUSG00000044338,Endothelial Cells,8656.963,15.681473622034993,0.7074235580770888,0.1442097871568529,GABA_withGlia_vs_noGlia
12445,Cyp4x1,ENSMUSG00000047155,Neuron,2769.153,164.93594165153797,-3.1951483105331318,0.1428722585714081,GABA_withGlia_vs_noGlia
11682,Insc,ENSMUSG00000048782,Myelinating Oligodendrocytes,102.6775,9.937991752073149,0.6278072423816426,0.124510021356033,GABA_withGlia_vs_noGlia
11705,Gpr62,ENSMUSG00000091735,Myelinating Oligodendrocytes,77.4777,7.277039836286727,-0.1004694369751627,0.1889074280579704,Glut_vs_GABA(withGlia)
15354,Zfp488,ENSMUSG00000044519,Newly Formed Oligodendrocyte,277.7696,4446.549154419246,-0.1976374460930453,0.4430539912147696,Glut_vs_GABA(withGlia)
11732,Myo1d,ENSMUSG00000035441,Myelinating Oligodendrocytes,110.7173,9.733151635759551,-0.2380507160147077,1.1359746772804476e-13,GABA_withGlia_vs_noGlia
9261,Selplg,ENSMUSG00000048163,Microglia,3939.6,6.919036606486367,3.0871392028118034,5.554594919082736e-05,GABA_withGlia_vs_noGlia
12457,Tubb3,ENSMUSG00000062380,Neuron,65.69536,1217.1360429214606,-0.6317598889833931,0.1075679588205318,Glut_vs_GABA(noGlia)
11664,Aspa,ENSMUSG00000020774,Myelinating Oligodendrocytes,48.63741,1150.2862964976362,-1.0459563478907812,0.4897475508055628,Glut_vs_GABA(withGlia)
15,Atp13a4,ENSMUSG00000038094,Astrocytes,30.38692,23.442150507539317,0.6677354524895521,0.8827360251944844,Glut_withGlia_vs_noGlia
16333,B3gnt7,ENSMUSG00000079445,Oligodendrocyte Precursor Cell,4565.34,17.827190309376572,2.090122451513976,6.958504420324519e-90,GABA_withGlia_vs_noGlia
80,Car5b,ENSMUSG00000031373,Astrocytes,305.6758,31.30209098750069,3.4045293629717825,0.0037733705324472,Glut_withGlia_vs_noGlia
16256,S100a3,ENSMUSG00000001021,Oligodendrocyte Precursor Cell,28.96246,21.55898262690157,-1.1666863748234708,0.5034624490169444,Glut_vs_GABA(withGlia)
11678,Cnp,ENSMUSG00000006782,Myelinating Oligodendrocytes,20.17056,79.85225717346455,0.4028594190830832,0.7944090796547671,Glut_withGlia_vs_noGlia
9382,Hcls1,ENSMUSG00000022831,Microglia,21.85584,337.08849068963525,-1.9377459668774848,1.1228014972636952e-11,Glut_withGlia_vs_noGlia
11758,Kcna1,ENSMUSG00000047976,Myelinating Oligodendrocytes,2151.154,48.418812618633616,-0.2853507523106573,0.5600954073020783,GABA_withGlia_vs_noGlia
16321,Chst11,ENSMUSG00000034612,Oligodendrocyte Precursor Cell,1429.936,527.9138659021679,0.0337324287160893,0.379301109672666,GABA_withGlia_vs_noGlia
12396,Ankrd35,ENSMUSG00000038354,Neuron,67.23305,18.55842801552739,0.2091705175143328,4.783082614605733e-22,GABA_withGlia_vs_noGlia
16300,Rbpjl,ENSMUSG00000017007,Oligodendrocyte Precursor Cell,12418.2,48.58291244369789,-0.9610490480711814,0.0004574280209814,Glut_vs_GABA(noGlia)
6562,Pgm5,ENSMUSG00000041731,Endothelial Cells,17.313270000000003,3496.9459304733728,-0.4549548117231118,7.035573980311186e-46,Glut_vs_GABA(noGlia)
19,Grm3,ENSMUSG00000003974,Astrocytes,108.3868,7.264882064016023,0.9615695598095728,0.7777795169964661,Glut_vs_GABA(withGlia)
9264,Ncf1,ENSMUSG00000015950,Microglia,32.0937,104.23954627061124,-0.6636659404146683,0.8457735646499782,GABA_withGlia_vs_noGlia
6528,She,ENSMUSG00000046280,Endothelial Cells,23.47859,224.00977050127392,0.0977667893368444,0.1506925761869453,GABA_withGlia_vs_noGlia
9324,Inpp5d,ENSMUSG00000026288,Microglia,439.1994,50.07705811488604,2.458215053666417,0.2967060721053889,Glut_vs_GABA(noGlia)
15420,Chrne,ENSMUSG00000014609,Newly Formed Oligodendrocyte,247.1961,5.1830497822863215,-8.410904661579957,0.2431664437975417,GABA_withGlia_vs_noGlia
9270,Ccl3,ENSMUSG00000000982,Microglia,5318.679,31.75443506371677,-0.230472282386785,0.8420548072348562,Glut_vs_GABA(withGlia)
48,Slc7a11,ENSMUSG00000027737,Astrocytes,38.438390000000005,54223.37103129077,-0.7695193902174741,0.9948067271781532,GABA_withGlia_vs_noGlia
15362,Nfasc,ENSMUSG00000026442,Newly Formed Oligodendrocyte,407.4281,10.40116667177057,-2.7254141237714804,0.9909265893907327,Glut_vs_GABA(withGlia)
12358,Sp9,ENSMUSG00000068859,Neuron,24.23415,2823.5959121044343,0.2010282754436913,0.2912758400949164,Glut_withGlia_vs_noGlia
103,Mfge8,ENSMUSG00000030605,Astrocytes,67.69384000000001,1767.131451836933,-0.5317584777137982,0.6688645281125727,Glut_vs_GABA(withGlia)
6514,Flt4,ENSMUSG00000020357,Endothelial Cells,7472.809,763.6843746232103,-0.5345488824962784,0.7370741225365126,GABA_withGlia_vs_noGlia
16284,Fbln7,ENSMUSG00000027386,Oligodendrocyte Precursor Cell,31.35065,86.03436827035948,0.2547782935408483,0.0570221792695435,Glut_withGlia_vs_noGlia
93,Sorcs2,ENSMUSG00000029093,Astrocytes,171.4184,17.065111273039445,-0.2513113785422524,0.3385336407169605,GABA_withGlia_vs_noGlia
11691,Gpr37,ENSMUSG00000039904,Myelinating Oligodendrocytes,14268.12,17.827190309376572,-0.8581165600441346,8.656526440961013e-05,Glut_vs_GABA(withGlia)
15409,Tmem40,ENSMUSG00000059900,Newly Formed Oligodendrocyte,28.71429,113.22855600602034,0.4602482640238131,0.0075857867831569,Glut_vs_GABA(noGlia)
12353,Nhlh2,ENSMUSG00000048540,Neuron,7974.079000000001,417.0632167455102,0.1645955982466745,0.2836999719011383,Glut_vs_GABA(withGlia)
12357,Sst,ENSMUSG00000004366,Neuron,19.74248,7850.601209573746,0.3927844709071394,0.0512235255349727,Glut_vs_GABA(withGlia)
101,Fzd2,ENSMUSG00000050288,Astrocytes,3337.514,1564.585627351314,-0.7477613090883188,0.0004533887620023,GABA_withGlia_vs_noGlia
16243,Col3a1,ENSMUSG00000026043,Oligodendrocyte Precursor Cell,29.821240000000003,5.616855948965251,1.5169810400401365,0.43073604854603,Glut_vs_GABA(noGlia)
16328,Mc4r,ENSMUSG00000047259,Oligodendrocyte Precursor Cell,46886.56,10.123712753203607,1.0821116835391664,0.3882035012372427,GABA_withGlia_vs_noGlia
12384,Grem2,ENSMUSG00000050069,Neuron,221.1144,258.1577547520056,0.6652568188684971,0.0570073030108939,Glut_withGlia_vs_noGlia
12365,Dlx5,ENSMUSG00000029755,Neuron,60.166880000000006,8.348316717141932,0.8452648407686446,0.9164754567874676,Glut_withGlia_vs_noGlia
16282,S100a4,ENSMUSG00000001020,Oligodendrocyte Precursor Cell,9.809783,5.16279674948744,0.2941304451126592,6.416438538417804e-05,Glut_withGlia_vs_noGlia
11708,Lgi3,ENSMUSG00000033595,Myelinating Oligodendrocytes,11554.28,5.343670054231364,-0.1784601850413834,0.995425109589715,Glut_vs_GABA(withGlia)
18,A2m,ENSMUSG00000030111,Astrocytes,35.31105,97.4706438108175,0.8043335645639849,0.5763039074768156,GABA_withGlia_vs_noGlia
9322,Tyrobp,ENSMUSG00000030579,Microglia,24.70387,56.7698276476415,-0.6449322789161591,0.467733792855911,Glut_withGlia_vs_noGlia
34,Grhl1,ENSMUSG00000020656,Astrocytes,90.66018,257.4531533552494,0.0200315291056548,0.6417192906218265,Glut_vs_GABA(withGlia)
88,Cyp4f14,ENSMUSG00000024292,Astrocytes,10.35063,37.32441854178676,0.5835115285564332,3.886596533671496e-11,Glut_vs_GABA(withGlia)
53,Sypl2,ENSMUSG00000027887,Astrocytes,83.9767,48.83288477636299,1.0657040387454266,0.0050545113560871,Glut_withGlia_vs_noGlia
16258,Chst5,ENSMUSG00000031952,Oligodendrocyte Precursor Cell,471.5054,30.58806900811437,2.283128530798153,0.214492726091508,Glut_vs_GABA(noGlia)
106,Slc13a1,ENSMUSG00000029700,Astrocytes,15.3973,9.168989484792792,-0.297246185290606,0.1511441732867178,Glut_vs_GABA(withGlia)
15399,Ppfibp2,ENSMUSG00000036528,Newly Formed Oligodendrocyte,18.44453,18.8932387327173,5.022119061365246,5.298525121675839e-19,GABA_withGlia_vs_noGlia
11713,Fbxo36,ENSMUSG00000073633,Myelinating Oligodendrocytes,11.84921,6.220771555478188,-0.3592677773377557,0.9147461406520718,Glut_vs_GABA(withGlia)
16296,Kcnip3,ENSMUSG00000079056,Oligodendrocyte Precursor Cell,196.6664,422.419493465648,3.1665232759443227,0.2207674500162608,Glut_withGlia_vs_noGlia
16313,Ddx43,ENSMUSG00000070291,Oligodendrocyte Precursor Cell,17.28378,361.4890054634436,-2.4727420551815897,0.9758115583237726,Glut_withGlia_vs_noGlia
11746,Csrp1,ENSMUSG00000026421,Myelinating Oligodendrocytes,43904.35,17.544365981112378,-1.3604105200637158,0.633607411421194,Glut_vs_GABA(noGlia)
12394,Hcn4,ENSMUSG00000032338,Neuron,63.18148000000001,1727.8390784211829,-2.1426033426172784,0.5755702517662709,GABA_withGlia_vs_noGlia
16241,Slc6a13,ENSMUSG00000030108,Oligodendrocyte Precursor Cell,144.5264,13.458532033833803,0.154917027864371,0.7653524448113568,GABA_withGlia_vs_noGlia
15418,Hr,ENSMUSG00000022096,Newly Formed Oligodendrocyte,35.71823,63.91560617753922,-3.456093534901944,0.0064846172515023,Glut_vs_GABA(noGlia)
6493,Ocln,ENSMUSG00000021638,Endothelial Cells,11.99696,6420.174535273489,-0.7251772474771176,0.0020944837181478,Glut_vs_GABA(noGlia)
6606,Mill2,ENSMUSG00000040987,Endothelial Cells,716.6038,123.55305199358574,0.3478521620374215,1.1411929060545269e-08,GABA_withGlia_vs_noGlia
9360,Lyz2,ENSMUSG00000069516,Microglia,527.9932,39.19292662917476,-0.2304747696942904,0.8558949396587701,Glut_withGlia_vs_noGlia
6480,Car4,ENSMUSG00000000805,Endothelial Cells,56.08696,4.419683621632316,-0.3545387821354578,0.724688169007885,Glut_vs_GABA(withGlia)
16262,Cp,ENSMUSG00000003617,Oligodendrocyte Precursor Cell,16.44181,4.124976938148476,0.3484297688418915,0.0122175237404228,Glut_withGlia_vs_noGlia
9301,Plau,ENSMUSG00000021822,Microglia,1178.004,10.343399075630602,-0.5929934258317237,0.1049629255818173,Glut_withGlia_vs_noGlia
15426,Cpox,ENSMUSG00000022742,Newly Formed Oligodendrocyte,332.0095,69.4884488419815,-4.060177521825606,0.8402127391566401,Glut_vs_GABA(withGlia)
48,Slc7a11,ENSMUSG00000027737,Astrocytes,9710.761,15.56338920839848,0.6623384117336105,0.0265368741521735,Glut_withGlia_vs_noGlia
12394,Hcn4,ENSMUSG00000032338,Neuron,1176.82,779.780932531756,-0.3788714898156813,0.2575312734980047,Glut_vs_GABA(noGlia)
15403,Rap2a,ENSMUSG00000051615,Newly Formed Oligodendrocyte,777.9395,39.93169898094517,0.6772952270401539,0.0057910453865525,Glut_vs_GABA(withGlia)
9324,Inpp5d,ENSMUSG00000026288,Microglia,166.8493,1281.4182138601168,-1.9726404144324792,0.0399511672404757,Glut_withGlia_vs_noGlia
12418,Tac2,ENSMUSG00000025400,Neuron,48.22002,2504.138604146514,0.6855018695140062,1.9152891919293293e-08,Glut_vs_GABA(withGlia)
16237,Lum,ENSMUSG00000036446,Oligodendrocyte Precursor Cell,5012.124,24.96986541816733,-0.5434839241863461,0.2694230920841037,Glut_vs_GABA(noGlia)
9311,Abcc3,ENSMUSG00000020865,Microglia,11.79582,469.02656463977263,-0.3664072473355807,0.1039579286923982,Glut_withGlia_vs_noGlia
15350,Bfsp2,ENSMUSG00000032556,Newly Formed Oligodendrocyte,48.37487,4.124976938148476,0.3073226508449762,0.4734934991401391,Glut_withGlia_vs_noGlia
103,Mfge8,ENSMUSG00000030605,Astrocytes,28.85946,12.730925746739604,1.5444589703053293,0.3985463450498426,Glut_withGlia_vs_noGlia
51,Chrdl1,ENSMUSG00000031283,Astrocytes,40.42111,29.951918207621706,-0.5526029515392971,0.9690202745291868,GABA_withGlia_vs_noGlia
80,Car5b,ENSMUSG00000031373,Astrocytes,22.799,1816.1745291649409,0.4248083018610919,5.200555242540719e-05,Glut_vs_GABA(noGlia)
11687,Gjc2,ENSMUSG00000043448,Myelinating Oligodendrocytes,10.15124,81.10616561894386,-1.3687636280393622,0.6589282661854943,Glut_withGlia_vs_noGlia
16326,Pmel,ENSMUSG00000025359,Oligodendrocyte Precursor Cell,26.25581,89.48410736508959,0.5276265471562502,4.292262256667748e-167,GABA_withGlia_vs_noGlia
12424,Lrrc3b,ENSMUSG00000045201,Neuron,34014.42,825.5404014569258,-0.5529334570612745,0.7334698978389365,GABA_withGlia_vs_noGlia
9377,Mpeg1,ENSMUSG00000046805,Microglia,25.72794,274.8722343499205,0.5013147717311108,0.4904119872785983,Glut_vs_GABA(withGlia)
15362,Nfasc,ENSMUSG00000026442,Newly Formed Oligodendrocyte,168.9306,3055.4845926683,-3.939811749736681,3.489182880124028e-05,Glut_vs_GABA(noGlia)
16271,Col13a1,ENSMUSG00000058806,Oligodendrocyte Precursor Cell,74.6022,919.182134719218,0.6877842400702241,0.8278511912513588,Glut_vs_GABA(noGlia)
6581,Itga1,ENSMUSG00000042284,Endothelial Cells,20.16883,283.6069452610685,-2.1392602081032366,0.7540608248288647,Glut_vs_GABA(noGlia)
16239,Pdgfra,ENSMUSG00000029231,Oligodendrocyte Precursor Cell,24.16987,93.64507255748876,-1.0328090498787712,0.5981768721900789,GABA_withGlia_vs_noGlia
15333,Gjc3,ENSMUSG00000056966,Newly Formed Oligodendrocyte,120.279,5.190327660341941,-1.3282164949501252,0.2910494107006646,Glut_vs_GABA(noGlia)
15377,Fyn,ENSMUSG00000019843,Newly Formed Oligodendrocyte,65.16644000000001,155.47043328477687,1.9350807471858729,0.6279965925445131,GABA_withGlia_vs_noGlia
15335,Srpk3,ENSMUSG00000002007,Newly Formed Oligodendrocyte,142.933,26.666923025204984,-0.3070620708138368,0.3315714210225158,GABA_withGlia_vs_noGlia
6533,Stap2,ENSMUSG00000038781,Endothelial Cells,19.74248,261.549140810533,0.7549492967097592,0.941917805654588,Glut_vs_GABA(withGlia)
6529,Ptprb,ENSMUSG00000020154,Endothelial Cells,8319.915,195.62848441137817,0.9930830850514322,0.8533202849189462,Glut_vs_GABA(withGlia)
11705,Gpr62,ENSMUSG00000091735,Myelinating Oligodendrocytes,33824.04,4.221379508770712,-6.215210540196395,0.03597544709146,Glut_vs_GABA(noGlia)
22,Fmo1,ENSMUSG00000040181,Astrocytes,8279.275,22.539584933466568,0.4878443694296913,0.8483548597476116,Glut_withGlia_vs_noGlia
11706,Slc5a11,ENSMUSG00000030769,Myelinating Oligodendrocytes,5012.124,3418.176870846185,0.4700162368436625,0.1508817164925169,Glut_vs_GABA(noGlia)
16268,Col1a2,ENSMUSG00000029661,Oligodendrocyte Precursor Cell,5435.637,21.55898262690157,-0.4585877845491344,0.485096335983906,Glut_vs_GABA(withGlia)
11695,Ugt8a,ENSMUSG00000032854,Myelinating Oligodendrocytes,22.26578,2459.626576777001,-0.5359017659843399,0.8673906262793937,Glut_vs_GABA(withGlia)
9308,Ptafr,ENSMUSG00000056529,Microglia,328.4294,537.7313623759427,1.8060134404047048,0.9879610499939828,Glut_vs_GABA(noGlia)
6543,Ctsw,ENSMUSG00000024910,Endothelial Cells,1538.317,24.96986541816733,0.9735860778074804,0.8361248016733926,Glut_vs_GABA(withGlia)
16288,Megf11,ENSMUSG00000036466,Oligodendrocyte Precursor Cell,24813.25,25.893271204946327,1.2190678294194732,2.14736554855872e-29,GABA_withGlia_vs_noGlia
107,Ttpa,ENSMUSG00000073988,Astrocytes,24760.05,20.32793830110234,2.082200336972301,4.388441605567804e-17,Glut_withGlia_vs_noGlia
12458,Kcns2,ENSMUSG00000050963,Neuron,441.7163,44.676960592407205,0.2817358698192227,0.2677305617811094,GABA_withGlia_vs_noGlia
0,Hgf,ENSMUSG00000028864,Astrocytes,5318.679,1585.1293127839997,0.197981447131764,0.4853766873809156,Glut_vs_GABA(noGlia)
15338,Gpr17,ENSMUSG00000052229,Newly Formed Oligodendrocyte,48850.47,100.46422917066911,0.2181464396861366,0.2768896960084209,GABA_withGlia_vs_noGlia
9380,Hck,ENSMUSG00000003283,Microglia,35941.89,1095.7862986113537,-0.2548741929732161,0.4460359436463005,Glut_withGlia_vs_noGlia
63,P4ha3,ENSMUSG00000051048,Astrocytes,30.38692,6.9291027195236765,0.5179552492853825,0.2595603584892657,Glut_withGlia_vs_noGlia
9303,Lrch4,ENSMUSG00000093445,Microglia,36.10842,11.001131902946222,0.5630066557776425,1.4954256260321713e-06,Glut_vs_GABA(withGlia)
16308,Gria3,ENSMUSG00000001986,Oligodendrocyte Precursor Cell,9382.411,8.367448087429418,-0.476003625821801,0.5768291971339837,Glut_vs_GABA(withGlia)
9373,Il1a,ENSMUSG00000027399,Microglia,4565.34,890.4822352718492,-0.5738089436152737,0.4825817056884015,Glut_vs_GABA(withGlia)
61,Mlc1,ENSMUSG00000035805,Astrocytes,94.50649,14.542284430092565,-1.937006153004272,0.0142451027219672,Glut_vs_GABA(noGlia)
12408,Srrm4,ENSMUSG00000063919,Neuron,405.6004,39.19292662917476,1.6681139298294143,0.0444728734983419,Glut_vs_GABA(withGlia)
11662,Gsn,ENSMUSG00000026879,Myelinating Oligodendrocytes,21766.45,3418.176870846185,3.975913557157413,0.5328532353657625,GABA_withGlia_vs_noGlia
79,Ptx3,ENSMUSG00000027832,Astrocytes,84.45196999999999,542.087912607937,0.2113274576798885,0.8540420277324516,Glut_withGlia_vs_noGlia
6513,Nos3,ENSMUSG00000028978,Endothelial Cells,12812.27,173.29742076299166,-0.2416123431698434,0.3021281273229863,Glut_withGlia_vs_noGlia
15365,Parvb,ENSMUSG00000022438,Newly Formed Oligodendrocyte,43.4606,19.155617726729357,1.5852023333676122,0.2925313097442839,GABA_withGlia_vs_noGlia
9332,Adora3,ENSMUSG00000000562,Microglia,61.079530000000005,3418.176870846185,0.031519399265872,0.5230155700919643,Glut_withGlia_vs_noGlia
15359,Rhbdl2,ENSMUSG00000043333,Newly Formed Oligodendrocyte,53.47581,20.776235656877088,2.8927375760450467,0.9433053048938568,GABA_withGlia_vs_noGlia
16315,Col1a1,ENSMUSG00000001506,Oligodendrocyte Precursor Cell,25.1656,379.0882492501794,-0.4941692254109419,1.9216964230114503e-302,GABA_withGlia_vs_noGlia
6528,She,ENSMUSG00000046280,Endothelial Cells,35.23625,24.9066671608118,-0.3774579295026208,0.4984537185457894,Glut_vs_GABA(withGlia)
9272,Lrrc25,ENSMUSG00000049988,Microglia,1491.995,555.7749492539261,-0.7600601719234487,8.82499534311885e-08,GABA_withGlia_vs_noGlia
9309,Sash3,ENSMUSG00000031101,Microglia,22.40163,406.5025745995874,-0.6116166617896377,3.3126397501577275e-05,GABA_withGlia_vs_noGlia
6608,Csrp2,ENSMUSG00000020186,Endothelial Cells,22.53199,19.938141659669714,0.0977837852459927,0.6768249128282845,Glut_withGlia_vs_noGlia
16304,Pstpip2,ENSMUSG00000025429,Oligodendrocyte Precursor Cell,33637.06,809.9648769854208,-3.1637283445581432,0.1684615334489764,GABA_withGlia_vs_noGlia
12356,Lhx5,ENSMUSG00000029595,Neuron,7560.427,47.23164169146949,0.6063867007664809,0.0006750080524387,Glut_withGlia_vs_noGlia
11694,Acy3,ENSMUSG00000024866,Myelinating Oligodendrocytes,41.87411,338.30251058075874,0.1226728545971442,0.9838632332430326,Glut_vs_GABA(noGlia)
11741,Car2,ENSMUSG00000027562,Myelinating Oligodendrocytes,46.23933,6459.540050491148,0.485907724896594,0.7907672565600005,Glut_withGlia_vs_noGlia
11666,Ermn,ENSMUSG00000026830,Myelinating Oligodendrocytes,207.7495,167.80774220326433,0.8737480039586506,0.2484965846332658,GABA_withGlia_vs_noGlia
16241,Slc6a13,ENSMUSG00000030108,Oligodendrocyte Precursor Cell,3887.38,1039.2156515892725,1.296539263715631,0.263079276944267,Glut_vs_GABA(withGlia)
12361,Ripk4,ENSMUSG00000005251,Neuron,7188.438,13.50224553651419,0.1489144486565767,0.0746929127563321,Glut_vs_GABA(noGlia)
51,Chrdl1,ENSMUSG00000031283,Astrocytes,20698.95,29.843420420160605,0.4440533062760813,0.6650064445602619,Glut_withGlia_vs_noGlia
9353,Nckap1l,ENSMUSG00000022488,Microglia,15975.57,31.31951449115188,1.0575635850659888,0.8990492357098355,GABA_withGlia_vs_noGlia
11760,Tmbim1,ENSMUSG00000006301,Myelinating Oligodendrocytes,38.03097,52.30770700865509,-0.5383377917208669,1.2011035858089074e-13,Glut_withGlia_vs_noGlia
6586,Thsd1,ENSMUSG00000031480,Endothelial Cells,686.3639999999999,164.87860264101002,4.071679892155877,0.7201120865581284,Glut_vs_GABA(noGlia)
6508,Slc16a4,ENSMUSG00000027896,Endothelial Cells,77478.99,53.95509136970971,-0.6791562888741436,0.004930981556882,GABA_withGlia_vs_noGlia
